lambda,log2_N,log2_delta,q0,L,log2_precision
128,17,28,51,23,5
128,17,28,51,24,5
128,17,28,51,25,5
128,17,28,51,26,5
128,17,28,51,27,5
128,17,28,51,28,5
128,17,28,51,29,5
128,17,28,51,30,5
128,17,28,51,31,5
128,17,28,51,32,5
128,17,28,52,1,5
128,17,28,52,2,5
128,17,28,52,3,5
128,17,28,52,4,5
128,17,28,52,5,5
128,17,28,52,6,5
128,17,28,52,7,5
128,17,28,52,8,5
128,17,28,52,9,5
128,17,28,52,10,5
128,17,28,52,11,5
128,17,28,52,12,5
128,17,28,52,13,5
128,17,28,52,14,5
128,17,28,52,15,5
128,17,28,52,16,5
128,17,28,52,17,5
128,17,28,52,18,5
128,17,28,52,19,5
128,17,28,52,20,5
128,17,28,52,21,5
128,17,28,52,22,5
128,17,28,52,23,5
128,17,28,52,24,5
128,17,28,52,25,5
128,17,28,52,26,5
128,17,28,52,27,5
128,17,28,52,28,5
128,17,28,52,29,5
128,17,28,52,30,5
128,17,28,52,31,5
128,17,28,52,32,5
128,17,28,53,1,5
128,17,28,53,2,5
128,17,28,53,3,5
128,17,28,53,4,5
128,17,28,53,5,5
128,17,28,53,6,5
128,17,28,53,7,5
128,17,28,53,8,5
128,17,28,53,9,5
128,17,28,53,10,5
128,17,28,53,11,5
128,17,28,53,12,5
128,17,28,53,13,5
128,17,28,53,14,5
128,17,28,53,15,5
128,17,28,53,16,5
128,17,28,53,17,5
128,17,28,53,18,5
128,17,28,53,19,5
128,17,28,53,20,5
128,17,28,53,21,5
128,17,28,53,22,5
128,17,28,53,23,5
128,17,28,53,24,5
128,17,28,53,25,5
128,17,28,53,26,5
128,17,28,53,27,5
128,17,28,53,28,5
128,17,28,53,29,5
128,17,28,53,30,5
128,17,28,53,31,5
128,17,28,53,32,5
128,17,28,54,1,5
128,17,28,54,2,5
128,17,28,54,3,5
128,17,28,54,4,5
128,17,28,54,5,5
128,17,28,54,6,5
128,17,28,54,7,5
128,17,28,54,8,5
128,17,28,54,9,5
128,17,28,54,10,5
128,17,28,54,11,5
128,17,28,54,12,5
128,17,28,54,13,5
128,17,28,54,14,5
128,17,28,54,15,5
128,17,28,54,16,5
128,17,28,54,17,5
128,17,28,54,18,5
128,17,28,54,19,5
128,17,28,54,20,5
128,17,28,54,21,5
128,17,28,54,22,5
128,17,28,54,23,5
128,17,28,54,24,5
128,17,28,54,25,5
128,17,28,54,26,5
128,17,28,54,27,5
128,17,28,54,28,5
128,17,28,54,29,5
128,17,28,54,30,5
128,17,28,54,31,5
128,17,28,54,32,5
128,17,28,55,1,5
128,17,28,55,2,5
128,17,28,55,3,5
128,17,28,55,4,5
128,17,28,55,5,5
128,17,28,55,6,5
128,17,28,55,7,5
128,17,28,55,8,5
128,17,28,55,9,5
128,17,28,55,10,5
128,17,28,55,11,5
128,17,28,55,12,5
128,17,28,55,13,5
128,17,28,55,14,5
128,17,28,55,15,5
128,17,28,55,16,5
128,17,28,55,17,5
128,17,28,55,18,5
128,17,28,55,19,5
128,17,28,55,20,5
128,17,28,55,21,5
128,17,28,55,22,5
128,17,28,55,23,5
128,17,28,55,24,5
128,17,28,55,25,5
128,17,28,55,26,5
128,17,28,55,27,5
128,17,28,55,28,5
128,17,28,55,29,5
128,17,28,55,30,5
128,17,28,55,31,5
128,17,28,55,32,5
128,17,29,31,1,6
128,17,29,31,2,6
128,17,29,31,3,6
128,17,29,31,4,6
128,17,29,31,5,6
128,17,29,31,6,6
128,17,29,31,7,6
128,17,29,31,8,6
128,17,29,31,9,6
128,17,29,31,10,6
128,17,29,31,11,6
128,17,29,31,12,6
128,17,29,31,13,6
128,17,29,31,14,6
128,17,29,31,15,6
128,17,29,31,16,6
128,17,29,31,17,6
128,17,29,31,18,6
128,17,29,31,19,6
128,17,29,31,20,6
128,17,29,31,21,6
128,17,29,31,22,6
128,17,29,31,23,6
128,17,29,31,24,6
128,17,29,31,25,6
128,17,29,31,26,6
128,17,29,31,27,6
128,17,29,31,28,6
128,17,29,31,29,6
128,17,29,31,30,6
128,17,29,31,31,6
128,17,29,31,32,6
128,17,29,32,1,6
128,17,29,32,2,6
128,17,29,32,3,6
128,17,29,32,4,6
128,17,29,32,5,6
128,17,29,32,6,6
128,17,29,32,7,6
128,17,29,32,8,6
128,17,29,32,9,6
128,17,29,32,10,6
128,17,29,32,11,6
128,17,29,32,12,6
128,17,29,32,13,6
128,17,29,32,14,6
128,17,29,32,15,6
128,17,29,32,16,6
128,17,29,32,17,6
128,17,29,32,18,6
128,17,29,32,19,6
128,17,29,32,20,6
128,17,29,32,21,6
128,17,29,32,22,6
128,17,29,32,23,6
128,17,29,32,24,6
128,17,29,32,25,6
128,17,29,32,26,6
128,17,29,32,27,6
128,17,29,32,28,6
128,17,29,32,29,6
128,17,29,32,30,6
128,17,29,32,31,6
128,17,29,32,32,6
128,17,29,33,1,6
128,17,29,33,2,6
128,17,29,33,3,6
128,17,29,33,4,6
128,17,29,33,5,6
128,17,29,33,6,6
128,17,29,33,7,6
128,17,29,33,8,6
128,17,29,33,9,6
128,17,29,33,10,6
128,17,29,33,11,6
128,17,29,33,12,6
128,17,29,33,13,6
128,17,29,33,14,6
128,17,29,33,15,6
128,17,29,33,16,6
128,17,29,33,17,6
128,17,29,33,18,6
128,17,29,33,19,6
128,17,29,33,20,6
128,17,29,33,21,6
128,17,29,33,22,6
128,17,29,33,23,6
128,17,29,33,24,6
128,17,29,33,25,6
128,17,29,33,26,6
128,17,29,33,27,6
128,17,29,33,28,6
128,17,29,33,29,6
128,17,29,33,30,6
128,17,29,33,31,6
128,17,29,33,32,6
128,17,29,34,1,6
128,17,29,34,2,6
128,17,29,34,3,6
128,17,29,34,4,6
128,17,29,34,5,6
128,17,29,34,6,6
128,17,29,34,7,6
128,17,29,34,8,6
128,17,29,34,9,6
128,17,29,34,10,6
128,17,29,34,11,6
128,17,29,34,12,6
128,17,29,34,13,6
128,17,29,34,14,6
128,17,29,34,15,6
128,17,29,34,16,6
128,17,29,34,17,6
128,17,29,34,18,6
128,17,29,34,19,6
128,17,29,34,20,6
128,17,29,34,21,6
128,17,29,34,22,6
128,17,29,34,23,6
128,17,29,34,24,6
128,17,29,34,25,6
128,17,29,34,26,6
128,17,29,34,27,6
128,17,29,34,28,6
128,17,29,34,29,6
128,17,29,34,30,6
128,17,29,34,31,6
128,17,29,34,32,6
128,17,29,35,1,6
128,17,29,35,2,6
128,17,29,35,3,6
128,17,29,35,4,6
128,17,29,35,5,6
128,17,29,35,6,6
128,17,29,35,7,6
128,17,29,35,8,6
128,17,29,35,9,6
128,17,29,35,10,6
128,17,29,35,11,6
128,17,29,35,12,6
128,17,29,35,13,6
128,17,29,35,14,6
128,17,29,35,15,6
128,17,29,35,16,6
128,17,29,35,17,6
128,17,29,35,18,6
128,17,29,35,19,6
128,17,29,35,20,6
128,17,29,35,21,6
128,17,29,35,22,6
128,17,29,35,23,6
128,17,29,35,24,6
128,17,29,35,25,6
128,17,29,35,26,6
128,17,29,35,27,6
128,17,29,35,28,6
128,17,29,35,29,6
128,17,29,35,30,6
128,17,29,35,31,6
128,17,29,35,32,6
128,17,29,36,1,6
128,17,29,36,2,6
128,17,29,36,3,6
128,17,29,36,4,6
128,17,29,36,5,6
128,17,29,36,6,6
128,17,29,36,7,6
128,17,29,36,8,6
128,17,29,36,9,6
128,17,29,36,10,6
128,17,29,36,11,6
128,17,29,36,12,6
128,17,29,36,13,6
128,17,29,36,14,6
128,17,29,36,15,6
128,17,29,36,16,6
128,17,29,36,17,6
128,17,29,36,18,6
128,17,29,36,19,6
128,17,29,36,20,6
128,17,29,36,21,6
128,17,29,36,22,6
128,17,29,36,23,6
128,17,29,36,24,6
128,17,29,36,25,6
128,17,29,36,26,6
128,17,29,36,27,6
128,17,29,36,28,6
128,17,29,36,29,6
128,17,29,36,30,6
128,17,29,36,31,6
128,17,29,36,32,6
128,17,29,37,1,6
128,17,29,37,2,6
128,17,29,37,3,6
128,17,29,37,4,6
128,17,29,37,5,6
128,17,29,37,6,6
128,17,29,37,7,6
128,17,29,37,8,6
128,17,29,37,9,6
128,17,29,37,10,6
128,17,29,37,11,6
128,17,29,37,12,6
128,17,29,37,13,6
128,17,29,37,14,6
128,17,29,37,15,6
128,17,29,37,16,6
128,17,29,37,17,6
128,17,29,37,18,6
128,17,29,37,19,6
128,17,29,37,20,6
128,17,29,37,21,6
128,17,29,37,22,6
128,17,29,37,23,6
128,17,29,37,24,6
128,17,29,37,25,6
128,17,29,37,26,6
128,17,29,37,27,6
128,17,29,37,28,6
128,17,29,37,29,6
128,17,29,37,30,6
128,17,29,37,31,6
128,17,29,37,32,6
128,17,29,38,1,6
128,17,29,38,2,6
128,17,29,38,3,6
128,17,29,38,4,6
128,17,29,38,5,6
128,17,29,38,6,6
128,17,29,38,7,6
128,17,29,38,8,6
128,17,29,38,9,6
128,17,29,38,10,6
128,17,29,38,11,6
128,17,29,38,12,6
128,17,29,38,13,6
128,17,29,38,14,6
128,17,29,38,15,6
128,17,29,38,16,6
128,17,29,38,17,6
128,17,29,38,18,6
128,17,29,38,19,6
128,17,29,38,20,6
128,17,29,38,21,6
128,17,29,38,22,6
128,17,29,38,23,6
128,17,29,38,24,6
128,17,29,38,25,6
128,17,29,38,26,6
128,17,29,38,27,6
128,17,29,38,28,6
128,17,29,38,29,6
128,17,29,38,30,6
128,17,29,38,31,6
128,17,29,38,32,6
128,17,29,39,1,6
128,17,29,39,2,6
128,17,29,39,3,6
128,17,29,39,4,6
128,17,29,39,5,6
128,17,29,39,6,6
128,17,29,39,7,6
128,17,29,39,8,6
128,17,29,39,9,6
128,17,29,39,10,6
128,17,29,39,11,6
128,17,29,39,12,6
128,17,29,39,13,6
128,17,29,39,14,6
128,17,29,39,15,6
128,17,29,39,16,6
128,17,29,39,17,6
128,17,29,39,18,6
128,17,29,39,19,6
128,17,29,39,20,6
128,17,29,39,21,6
128,17,29,39,22,6
128,17,29,39,23,6
128,17,29,39,24,6
128,17,29,39,25,6
128,17,29,39,26,6
128,17,29,39,27,6
128,17,29,39,28,6
128,17,29,39,29,6
128,17,29,39,30,6
128,17,29,39,31,6
128,17,29,39,32,6
128,17,29,40,1,6
128,17,29,40,2,6
128,17,29,40,3,6
128,17,29,40,4,6
128,17,29,40,5,6
128,17,29,40,6,6
128,17,29,40,7,6
128,17,29,40,8,6
128,17,29,40,9,6
128,17,29,40,10,6
128,17,29,40,11,6
128,17,29,40,12,6
128,17,29,40,13,6
128,17,29,40,14,6
128,17,29,40,15,6
128,17,29,40,16,6
128,17,29,40,17,6
128,17,29,40,18,6
128,17,29,40,19,6
128,17,29,40,20,6
128,17,29,40,21,6
128,17,29,40,22,6
128,17,29,40,23,6
128,17,29,40,24,6
128,17,29,40,25,6
128,17,29,40,26,6
128,17,29,40,27,6
128,17,29,40,28,6
128,17,29,40,29,6
128,17,29,40,30,6
128,17,29,40,31,6
128,17,29,40,32,6
128,17,29,41,1,6
128,17,29,41,2,6
128,17,29,41,3,6
128,17,29,41,4,6
128,17,29,41,5,6
128,17,29,41,6,6
128,17,29,41,7,6
128,17,29,41,8,6
128,17,29,41,9,6
128,17,29,41,10,6
128,17,29,41,11,6
128,17,29,41,12,6
128,17,29,41,13,6
128,17,29,41,14,6
128,17,29,41,15,6
128,17,29,41,16,6
128,17,29,41,17,6
128,17,29,41,18,6
128,17,29,41,19,6
128,17,29,41,20,6
128,17,29,41,21,6
128,17,29,41,22,6
128,17,29,41,23,6
128,17,29,41,24,6
128,17,29,41,25,6
128,17,29,41,26,6
128,17,29,41,27,6
128,17,29,41,28,6
128,17,29,41,29,6
128,17,29,41,30,6
128,17,29,41,31,6
128,17,29,41,32,6
128,17,29,42,1,6
128,17,29,42,2,6
128,17,29,42,3,6
128,17,29,42,4,6
128,17,29,42,5,6
128,17,29,42,6,6
128,17,29,42,7,6
128,17,29,42,8,6
128,17,29,42,9,6
128,17,29,42,10,6
128,17,29,42,11,6
128,17,29,42,12,6
128,17,29,42,13,6
128,17,29,42,14,6
128,17,29,42,15,6
128,17,29,42,16,6
128,17,29,42,17,6
128,17,29,42,18,6
128,17,29,42,19,6
128,17,29,42,20,6
128,17,29,42,21,6
128,17,29,42,22,6
128,17,29,42,23,6
128,17,29,42,24,6
128,17,29,42,25,6
128,17,29,42,26,6
128,17,29,42,27,6
128,17,29,42,28,6
128,17,29,42,29,6
128,17,29,42,30,6
128,17,29,42,31,6
128,17,29,42,32,6
128,17,29,43,1,6
128,17,29,43,2,6
128,17,29,43,3,6
128,17,29,43,4,6
128,17,29,43,5,6
128,17,29,43,6,6
128,17,29,43,7,6
128,17,29,43,8,6
128,17,29,43,9,6
128,17,29,43,10,6
128,17,29,43,11,6
128,17,29,43,12,6
128,17,29,43,13,6
128,17,29,43,14,6
128,17,29,43,15,6
128,17,29,43,16,6
128,17,29,43,17,6
128,17,29,43,18,6
128,17,29,43,19,6
128,17,29,43,20,6
128,17,29,43,21,6
128,17,29,43,22,6
128,17,29,43,23,6
128,17,29,43,24,6
128,17,29,43,25,6
128,17,29,43,26,6
128,17,29,43,27,6
128,17,29,43,28,6
128,17,29,43,29,6
128,17,29,43,30,6
128,17,29,43,31,6
128,17,29,43,32,6
128,17,29,44,1,6
128,17,29,44,2,6
128,17,29,44,3,6
128,17,29,44,4,6
128,17,29,44,5,6
128,17,29,44,6,6
128,17,29,44,7,6
128,17,29,44,8,6
128,17,29,44,9,6
128,17,29,44,10,6
128,17,29,44,11,6
128,17,29,44,12,6
128,17,29,44,13,6
128,17,29,44,14,6
128,17,29,44,15,6
128,17,29,44,16,6
128,17,29,44,17,6
128,17,29,44,18,6
128,17,29,44,19,6
128,17,29,44,20,6
128,17,29,44,21,6
128,17,29,44,22,6
128,17,29,44,23,6
128,17,29,44,24,6
128,17,29,44,25,6
128,17,29,44,26,6
128,17,29,44,27,6
128,17,29,44,28,6
128,17,29,44,29,6
128,17,29,44,30,6
128,17,29,44,31,6
128,17,29,44,32,6
128,17,29,45,1,6
128,17,29,45,2,6
128,17,29,45,3,6
128,17,29,45,4,6
128,17,29,45,5,6
128,17,29,45,6,6
128,17,29,45,7,6
128,17,29,45,8,6
128,17,29,45,9,6
128,17,29,45,10,6
128,17,29,45,11,6
128,17,29,45,12,6
128,17,29,45,13,6
128,17,29,45,14,6
128,17,29,45,15,6
128,17,29,45,16,6
128,17,29,45,17,6
128,17,29,45,18,6
128,17,29,45,19,6
128,17,29,45,20,6
128,17,29,45,21,6
128,17,29,45,22,6
128,17,29,45,23,6
128,17,29,45,24,6
128,17,29,45,25,6
128,17,29,45,26,6
128,17,29,45,27,6
128,17,29,45,28,6
128,17,29,45,29,6
128,17,29,45,30,6
128,17,29,45,31,6
128,17,29,45,32,6
128,17,29,46,1,6
128,17,29,46,2,6
128,17,29,46,3,6
128,17,29,46,4,6
128,17,29,46,5,6
128,17,29,46,6,6
128,17,29,46,7,6
128,17,29,46,8,6
128,17,29,46,9,6
128,17,29,46,10,6
128,17,29,46,11,6
128,17,29,46,12,6
128,17,29,46,13,6
128,17,29,46,14,6
128,17,29,46,15,6
128,17,29,46,16,6
128,17,29,46,17,6
128,17,29,46,18,6
128,17,29,46,19,6
128,17,29,46,20,6
128,17,29,46,21,6
128,17,29,46,22,6
128,17,29,46,23,6
128,17,29,46,24,6
128,17,29,46,25,6
128,17,29,46,26,6
128,17,29,46,27,6
128,17,29,46,28,6
128,17,29,46,29,6
128,17,29,46,30,6
128,17,29,46,31,6
128,17,29,46,32,6
128,17,29,47,1,6
128,17,29,47,2,6
128,17,29,47,3,6
128,17,29,47,4,6
128,17,29,47,5,6
128,17,29,47,6,6
128,17,29,47,7,6
128,17,29,47,8,6
128,17,29,47,9,6
128,17,29,47,10,6
128,17,29,47,11,6
128,17,29,47,12,6
128,17,29,47,13,6
128,17,29,47,14,6
128,17,29,47,15,6
128,17,29,47,16,6
128,17,29,47,17,6
128,17,29,47,18,6
128,17,29,47,19,6
128,17,29,47,20,6
128,17,29,47,21,6
128,17,29,47,22,6
128,17,29,47,23,6
128,17,29,47,24,6
128,17,29,47,25,6
128,17,29,47,26,6
128,17,29,47,27,6
128,17,29,47,28,6
128,17,29,47,29,6
128,17,29,47,30,6
128,17,29,47,31,6
128,17,29,47,32,6
128,17,29,48,1,6
128,17,29,48,2,6
128,17,29,48,3,6
128,17,29,48,4,6
128,17,29,48,5,6
128,17,29,48,6,6
128,17,29,48,7,6
128,17,29,48,8,6
128,17,29,48,9,6
128,17,29,48,10,6
128,17,29,48,11,6
128,17,29,48,12,6
128,17,29,48,13,6
128,17,29,48,14,6
128,17,29,48,15,6
128,17,29,48,16,6
128,17,29,48,17,6
128,17,29,48,18,6
128,17,29,48,19,6
128,17,29,48,20,6
128,17,29,48,21,6
128,17,29,48,22,6
128,17,29,48,23,6
128,17,29,48,24,6
128,17,29,48,25,6
128,17,29,48,26,6
128,17,29,48,27,6
128,17,29,48,28,6
128,17,29,48,29,6
128,17,29,48,30,6
128,17,29,48,31,6
128,17,29,48,32,6
128,17,29,49,1,6
128,17,29,49,2,6
128,17,29,49,3,6
128,17,29,49,4,6
128,17,29,49,5,6
128,17,29,49,6,6
128,17,29,49,7,6
128,17,29,49,8,6
128,17,29,49,9,6
128,17,29,49,10,6
128,17,29,49,11,6
128,17,29,49,12,6
128,17,29,49,13,6
128,17,29,49,14,6
128,17,29,49,15,6
128,17,29,49,16,6
128,17,29,49,17,6
128,17,29,49,18,6
128,17,29,49,19,6
128,17,29,49,20,6
128,17,29,49,21,6
128,17,29,49,22,6
128,17,29,49,23,6
128,17,29,49,24,6
128,17,29,49,25,6
128,17,29,49,26,6
128,17,29,49,27,6
128,17,29,49,28,6
128,17,29,49,29,6
128,17,29,49,30,6
128,17,29,49,31,6
128,17,29,49,32,6
128,17,29,50,1,6
128,17,29,50,2,6
128,17,29,50,3,6
128,17,29,50,4,6
128,17,29,50,5,6
128,17,29,50,6,6
128,17,29,50,7,6
128,17,29,50,8,6
128,17,29,50,9,6
128,17,29,50,10,6
128,17,29,50,11,6
128,17,29,50,12,6
128,17,29,50,13,6
128,17,29,50,14,6
128,17,29,50,15,6
128,17,29,50,16,6
128,17,29,50,17,6
128,17,29,50,18,6
128,17,29,50,19,6
128,17,29,50,20,6
128,17,29,50,21,6
128,17,29,50,22,6
128,17,29,50,23,6
128,17,29,50,24,6
128,17,29,50,25,6
128,17,29,50,26,6
128,17,29,50,27,6
128,17,29,50,28,6
128,17,29,50,29,6
128,17,29,50,30,6
128,17,29,50,31,6
128,17,29,50,32,6
128,17,29,51,1,6
128,17,29,51,2,6
128,17,29,51,3,6
128,17,29,51,4,6
128,17,29,51,5,6
128,17,29,51,6,6
128,17,29,51,7,6
128,17,29,51,8,6
128,17,29,51,9,6
128,17,29,51,10,6
128,17,29,51,11,6
128,17,29,51,12,6
128,17,29,51,13,6
128,17,29,51,14,6
128,17,29,51,15,6
128,17,29,51,16,6
128,17,29,51,17,6
128,17,29,51,18,6
128,17,29,51,19,6
128,17,29,51,20,6
128,17,29,51,21,6
128,17,29,51,22,6
128,17,29,51,23,6
128,17,29,51,24,6
128,17,29,51,25,6
128,17,29,51,26,6
128,17,29,51,27,6
128,17,29,51,28,6
128,17,29,51,29,6
128,17,29,51,30,6
128,17,29,51,31,6
128,17,29,51,32,6
128,17,29,52,1,6
128,17,29,52,2,6
128,17,29,52,3,6
128,17,29,52,4,6
128,17,29,52,5,6
128,17,29,52,6,6
128,17,29,52,7,6
128,17,29,52,8,6
128,17,29,52,9,6
128,17,29,52,10,6
128,17,29,52,11,6
128,17,29,52,12,6
128,17,29,52,13,6
128,17,29,52,14,6
128,17,29,52,15,6
128,17,29,52,16,6
128,17,29,52,17,6
128,17,29,52,18,6
128,17,29,52,19,6
128,17,29,52,20,6
128,17,29,52,21,6
128,17,29,52,22,6
128,17,29,52,23,6
128,17,29,52,24,6
128,17,29,52,25,6
128,17,29,52,26,6
128,17,29,52,27,6
128,17,29,52,28,6
128,17,29,52,29,6
128,17,29,52,30,6
128,17,29,52,31,6
128,17,29,52,32,6
128,17,29,53,1,6
128,17,29,53,2,6
128,17,29,53,3,6
128,17,29,53,4,6
128,17,29,53,5,6
128,17,29,53,6,6
128,17,29,53,7,6
128,17,29,53,8,6
128,17,29,53,9,6
128,17,29,53,10,6
128,17,29,53,11,6
128,17,29,53,12,6
128,17,29,53,13,6
128,17,29,53,14,6
128,17,29,53,15,6
128,17,29,53,16,6
128,17,29,53,17,6
128,17,29,53,18,6
128,17,29,53,19,6
128,17,29,53,20,6
128,17,29,53,21,6
128,17,29,53,22,6
128,17,29,53,23,6
128,17,29,53,24,6
128,17,29,53,25,6
128,17,29,53,26,6
128,17,29,53,27,6
128,17,29,53,28,6
128,17,29,53,29,6
128,17,29,53,30,6
128,17,29,53,31,6
128,17,29,53,32,6
128,17,29,54,1,6
128,17,29,54,2,6
128,17,29,54,3,6
128,17,29,54,4,6
128,17,29,54,5,6
128,17,29,54,6,6
128,17,29,54,7,6
128,17,29,54,8,6
128,17,29,54,9,6
128,17,29,54,10,6
128,17,29,54,11,6
128,17,29,54,12,6
128,17,29,54,13,6
128,17,29,54,14,6
128,17,29,54,15,6
128,17,29,54,16,6
128,17,29,54,17,6
128,17,29,54,18,6
128,17,29,54,19,6
128,17,29,54,20,6
128,17,29,54,21,6
128,17,29,54,22,6
128,17,29,54,23,6
128,17,29,54,24,6
128,17,29,54,25,6
128,17,29,54,26,6
128,17,29,54,27,6
128,17,29,54,28,6
128,17,29,54,29,6
128,17,29,54,30,6
128,17,29,54,31,6
128,17,29,54,32,6
128,17,29,55,1,6
128,17,29,55,2,6
128,17,29,55,3,6
128,17,29,55,4,6
128,17,29,55,5,6
128,17,29,55,6,6
128,17,29,55,7,6
128,17,29,55,8,6
128,17,29,55,9,6
128,17,29,55,10,6
128,17,29,55,11,6
128,17,29,55,12,6
128,17,29,55,13,6
128,17,29,55,14,6
128,17,29,55,15,6
128,17,29,55,16,6
128,17,29,55,17,6
128,17,29,55,18,6
128,17,29,55,19,6
128,17,29,55,20,6
128,17,29,55,21,6
128,17,29,55,22,6
128,17,29,55,23,6
128,17,29,55,24,6
128,17,29,55,25,6
128,17,29,55,26,6
128,17,29,55,27,6
128,17,29,55,28,6
128,17,29,55,29,6
128,17,29,55,30,6
128,17,29,55,31,6
128,17,29,55,32,6
128,17,29,56,1,6
128,17,29,56,2,6
128,17,29,56,3,6
128,17,29,56,4,6
128,17,29,56,5,6
128,17,29,56,6,6
128,17,29,56,7,6
128,17,29,56,8,6
128,17,29,56,9,6
128,17,29,56,10,6
128,17,29,56,11,6
128,17,29,56,12,6
128,17,29,56,13,6
128,17,29,56,14,6
128,17,29,56,15,6
128,17,29,56,16,6
128,17,29,56,17,6
128,17,29,56,18,6
128,17,29,56,19,6
128,17,29,56,20,6
128,17,29,56,21,6
128,17,29,56,22,6
128,17,29,56,23,6
128,17,29,56,24,6
128,17,29,56,25,6
128,17,29,56,26,6
128,17,29,56,27,6
128,17,29,56,28,6
128,17,29,56,29,6
128,17,29,56,30,6
128,17,29,56,31,6
128,17,29,56,32,6
128,17,29,57,1,6
128,17,29,57,2,6
128,17,29,57,3,6
128,17,29,57,4,6
128,17,29,57,5,6
128,17,29,57,6,6
128,17,29,57,7,6
128,17,29,57,8,6
128,17,29,57,9,6
128,17,29,57,10,6
128,17,29,57,11,6
128,17,29,57,12,6
128,17,29,57,13,6
128,17,29,57,14,6
128,17,29,57,15,6
128,17,29,57,16,6
128,17,29,57,17,6
128,17,29,57,18,6
128,17,29,57,19,6
128,17,29,57,20,6
128,17,29,57,21,6
128,17,29,57,22,6
128,17,29,57,23,6
128,17,29,57,24,6
128,17,29,57,25,6
128,17,29,57,26,6
128,17,29,57,27,6
128,17,29,57,28,6
128,17,29,57,29,6
128,17,29,57,30,6
128,17,29,57,31,6
128,17,29,57,32,6
128,17,30,32,1,7
128,17,30,32,2,7
128,17,30,32,3,7
128,17,30,32,4,7
128,17,30,32,5,7
128,17,30,32,6,7
128,17,30,32,7,7
128,17,30,32,8,7
128,17,30,32,9,7
128,17,30,32,10,7
128,17,30,32,11,7
128,17,30,32,12,7
128,17,30,32,13,7
128,17,30,32,14,7
128,17,30,32,15,7
128,17,30,32,16,7
128,17,30,32,17,7
128,17,30,32,18,7
128,17,30,32,19,7
128,17,30,32,20,7
128,17,30,32,21,7
128,17,30,32,22,7
128,17,30,32,23,7
128,17,30,32,24,7
128,17,30,32,25,7
128,17,30,32,26,7
128,17,30,32,27,7
128,17,30,32,28,7
128,17,30,32,29,7
128,17,30,32,30,7
128,17,30,32,31,7
128,17,30,32,32,7
128,17,30,33,1,7
128,17,30,33,2,7
128,17,30,33,3,7
128,17,30,33,4,7
128,17,30,33,5,7
128,17,30,33,6,7
128,17,30,33,7,7
128,17,30,33,8,7
128,17,30,33,9,7
128,17,30,33,10,7
128,17,30,33,11,7
128,17,30,33,12,7
128,17,30,33,13,7
128,17,30,33,14,7
128,17,30,33,15,7
128,17,30,33,16,7
128,17,30,33,17,7
128,17,30,33,18,7
128,17,30,33,19,7
128,17,30,33,20,7
128,17,30,33,21,7
128,17,30,33,22,7
128,17,30,33,23,7
128,17,30,33,24,7
128,17,30,33,25,7
128,17,30,33,26,7
128,17,30,33,27,7
128,17,30,33,28,7
128,17,30,33,29,7
128,17,30,33,30,7
128,17,30,33,31,7
128,17,30,33,32,7
128,17,30,34,1,7
128,17,30,34,2,7
128,17,30,34,3,7
128,17,30,34,4,7
128,17,30,34,5,7
128,17,30,34,6,7
128,17,30,34,7,7
128,17,30,34,8,7
128,17,30,34,9,7
128,17,30,34,10,7
128,17,30,34,11,7
128,17,30,34,12,7
128,17,30,34,13,7
128,17,30,34,14,7
128,17,30,34,15,7
128,17,30,34,16,7
128,17,30,34,17,7
128,17,30,34,18,7
128,17,30,34,19,7
128,17,30,34,20,7
128,17,30,34,21,7
128,17,30,34,22,7
128,17,30,34,23,7
128,17,30,34,24,7
128,17,30,34,25,7
128,17,30,34,26,7
128,17,30,34,27,7
128,17,30,34,28,7
128,17,30,34,29,7
128,17,30,34,30,7
128,17,30,34,31,7
128,17,30,34,32,7
128,17,30,35,1,7
128,17,30,35,2,7
128,17,30,35,3,7
128,17,30,35,4,7
128,17,30,35,5,7
128,17,30,35,6,7
128,17,30,35,7,7
128,17,30,35,8,7
128,17,30,35,9,7
128,17,30,35,10,7
128,17,30,35,11,7
128,17,30,35,12,7
128,17,30,35,13,7
128,17,30,35,14,7
128,17,30,35,15,7
128,17,30,35,16,7
128,17,30,35,17,7
128,17,30,35,18,7
128,17,30,35,19,7
128,17,30,35,20,7
128,17,30,35,21,7
128,17,30,35,22,7
128,17,30,35,23,7
128,17,30,35,24,7
128,17,30,35,25,7
128,17,30,35,26,7
128,17,30,35,27,7
128,17,30,35,28,7
128,17,30,35,29,7
128,17,30,35,30,7
128,17,30,35,31,7
128,17,30,35,32,7
128,17,30,36,1,7
128,17,30,36,2,7
128,17,30,36,3,7
128,17,30,36,4,7
128,17,30,36,5,7
128,17,30,36,6,7
128,17,30,36,7,7
128,17,30,36,8,7
128,17,30,36,9,7
128,17,30,36,10,7
128,17,30,36,11,7
128,17,30,36,12,7
128,17,30,36,13,7
128,17,30,36,14,7
128,17,30,36,15,7
128,17,30,36,16,7
128,17,30,36,17,7
128,17,30,36,18,7
128,17,30,36,19,7
128,17,30,36,20,7
128,17,30,36,21,7
128,17,30,36,22,7
128,17,30,36,23,7
128,17,30,36,24,7
128,17,30,36,25,7
128,17,30,36,26,7
128,17,30,36,27,7
128,17,30,36,28,7
128,17,30,36,29,7
128,17,30,36,30,7
128,17,30,36,31,7
128,17,30,36,32,7
128,17,30,37,1,7
128,17,30,37,2,7
